split,file_name,class_id,class_name,bbox_width_norm,bbox_height_norm,bbox_area_norm,bbox_width_px,bbox_height_px,bbox_area_px,image_width,image_height
train,frame_0509_118.820.jpg,3,Wheel Support,0.101739,0.182609,0.018578457051,162.7824,219.1308,35670.637537919996,1600,1200
train,frame_0509_118.820.jpg,3,Wheel Support,0.096522,0.153043,0.014772016446000001,154.4352,183.6516,28362.271576320003,1600,1200
train,frame_0510_118.903.jpg,7,Nut,0.024783,0.046957,0.001163735331,39.6528,56.3484,2234.37183552,1600,1200
train,frame_0511_118.951.jpg,7,Nut,0.032609,0.041739,0.0013610670509999999,52.1744,50.0868,2613.2487379199997,1600,1200
train,frame_0513_119.269.jpg,4,Wrench,0.113478,0.39687,0.04503601386,181.5648,476.244,86469.1466112,1600,1200
train,frame_0514_120.057.jpg,4,Wrench,0.29087,0.566957,0.16491078259000003,465.39200000000005,680.3484000000001,316628.7025728001,1600,1200
train,frame_0515_120.498.jpg,2,Wheel,0.083478,0.104348,0.008710762343999999,133.5648,125.21759999999999,16724.663700479996,1600,1200
train,frame_0516_120.822.jpg,2,Wheel,0.086087,0.086957,0.0074858672590000005,137.73919999999998,104.34840000000001,14372.86513728,1600,1200
train,frame_0517_120.953.jpg,3,Wheel Support,0.097826,0.175652,0.017183332552,156.5216,210.7824,32991.99849984,1600,1200
train,frame_0519_121.280.jpg,7,Nut,0.031304,0.04,0.00125216,50.0864,48.0,2404.1472,1600,1200
train,frame_0520_121.615.jpg,7,Nut,0.03,0.050435,0.00151305,48.0,60.522,2905.056,1600,1200
train,frame_0521_121.779.jpg,3,Wheel Support,0.12,0.173913,0.020869560000000002,192.0,208.6956,40069.5552,1600,1200
train,frame_0522_121.848.jpg,3,Wheel Support,0.126522,0.175652,0.022223842344,202.43519999999998,210.7824,42669.77730048,1600,1200
train,frame_0523_122.054.jpg,3,Wheel Support,0.101739,0.194783,0.019817027637,162.7824,233.73960000000002,38048.69306304,1600,1200
train,frame_0523_122.054.jpg,3,Wheel Support,0.118696,0.158261,0.018784947656,189.9136,189.91320000000002,36067.09949952,1600,1200
train,frame_0526_122.440.jpg,3,Wheel Support,0.14087,0.168696,0.02376420552,225.392,202.4352,45627.2745984,1600,1200
train,frame_0527_122.690.jpg,7,Nut,0.023478,0.031304,0.000734955312,37.5648,37.5648,1411.11419904,1600,1200
train,frame_0528_123.076.jpg,3,Wheel Support,0.118696,0.177391,0.021055602136,189.9136,212.86919999999998,40426.756101119994,1600,1200
train,frame_0529_123.240.jpg,4,Wrench,0.245217,0.302956,0.074289961452,392.3472,363.5472,142636.72598783998,1600,1200
train,frame_0530_124.135.jpg,1,Frame,0.566087,0.605217,0.34260547587900003,905.7392,726.2604,657802.51368768,1600,1200
train,frame_0531_124.922.jpg,1,Frame,0.614348,0.526957,0.323734979036,982.9568,632.3484,621571.15974912,1600,1200
train,frame_0532_124.937.jpg,5,Box,0.183913,0.30087,0.05533390431,294.2608,361.04400000000004,106241.09627520002,1600,1200
train,frame_0533_125.087.jpg,5,Box,0.172174,0.325217,0.055993911757999996,275.47839999999997,390.26039999999995,107508.31057535997,1600,1200
train,frame_0534_125.243.jpg,3,Wheel Support,0.123913,0.163478,0.020257049414,198.2608,196.17360000000002,38893.53487488,1600,1200
train,frame_0536_125.992.jpg,7,Nut,0.026087,0.04,0.00104348,41.7392,48.0,2003.4815999999998,1600,1200
train,frame_0543_127.667.jpg,4,Wrench,0.118696,0.163478,0.019404184688000002,189.9136,196.17360000000002,37256.03460096,1600,1200
train,frame_0544_127.668.jpg,3,Wheel Support,0.103043,0.189565,0.019533346295,164.8688,227.478,37504.0248864,1600,1200
train,frame_0545_127.913.jpg,4,Wrench,0.114783,0.175652,0.020161863516,183.65279999999998,210.7824,38710.777950719996,1600,1200
train,frame_0546_128.087.jpg,7,Nut,0.023478,0.038261,0.0008982917580000001,37.5648,45.9132,1724.72017536,1600,1200
train,frame_0547_128.137.jpg,3,Wheel Support,0.126522,0.161739,0.020463541757999998,202.43519999999998,194.08679999999998,39290.00017535999,1600,1200
train,frame_0548_128.158.jpg,3,Wheel Support,0.100435,0.16,0.0160696,160.696,192.0,30853.631999999998,1600,1200
train,frame_0549_128.193.jpg,3,Wheel Support,0.105652,0.193043,0.020395379036,169.04319999999998,231.6516,39159.127749119994,1600,1200
train,frame_0590_138.658.jpg,5,Box,0.176087,0.213913,0.037667298430999994,281.7392,256.6956,72321.21298752,1600,1200
train,frame_0591_138.717.jpg,5,Box,0.241304,0.276522,0.066725864688,386.08639999999997,331.8264,128113.66020095999,1600,1200
train,frame_0591_138.717.jpg,4,Wrench,0.153913,0.542609,0.083514579017,246.2608,651.1308,160347.99171264,1600,1200
train,frame_0592_139.488.jpg,1,Frame,0.636522,0.605217,0.385233935274,1018.4352,726.2604,739649.1557260801,1600,1200
train,frame_0593_139.535.jpg,1,Frame,0.603913,0.556522,0.336090870586,966.2608,667.8263999999999,645294.47152512,1600,1200
train,frame_0594_139.759.jpg,1,Frame,0.57,0.54087,0.30829589999999996,911.9999999999999,649.044,591928.1279999999,1600,1200
train,frame_0595_140.365.jpg,1,Frame,0.573913,0.622609,0.357323399017,918.2608,747.1307999999999,686060.92611264,1600,1200
train,frame_0596_140.369.jpg,4,Wrench,0.199565,0.417391,0.083296634915,319.304,500.86920000000003,159929.5390368,1600,1200
train,frame_0600_141.290.jpg,3,Wheel Support,0.114783,0.173913,0.019962255879,183.65279999999998,208.6956,38327.53128768,1600,1200
train,frame_0602_141.464.jpg,3,Wheel Support,0.109565,0.184348,0.020198088620000002,175.304,221.2176,38780.330150400005,1600,1200
train,frame_0603_141.985.jpg,3,Wheel Support,0.114783,0.163478,0.018764495274000002,183.65279999999998,196.17360000000002,36027.83092608,1600,1200
train,frame_0686_163.748.jpg,2,Wheel,0.073043,0.16,0.01168688,116.8688,192.0,22438.8096,1600,1200
train,frame_0687_163.765.jpg,4,Wrench,0.430435,0.191304,0.08234393724,688.696,229.5648,158100.3595008,1600,1200
train,frame_0688_163.920.jpg,2,Wheel,0.076957,0.16,0.01231312,123.13119999999999,192.0,23641.1904,1600,1200
train,frame_0688_163.920.jpg,4,Wrench,0.469565,0.168696,0.07921373724000001,751.304,202.4352,152090.3755008,1600,1200
train,frame_0690_164.115.jpg,6,Flange,0.036522,0.057391,0.0020960341019999997,58.435199999999995,68.86919999999999,4024.3854758399993,1600,1200
train,frame_0691_164.749.jpg,2,Wheel,0.165652,0.17426,0.02886651752,265.0432,209.112,55423.713638400004,1600,1200
train,frame_0693_165.493.jpg,6,Flange,0.073043,0.104348,0.007621890964,116.8688,125.21759999999999,14634.030650879999,1600,1200
train,frame_0693_165.493.jpg,2,Wheel,0.176087,0.217391,0.038279729017,281.7392,260.8692,73497.07971263998,1600,1200
train,frame_0694_165.520.jpg,2,Wheel,0.156522,0.269565,0.04219285293,250.43519999999998,323.478,81010.27762559999,1600,1200
train,frame_0695_165.839.jpg,6,Flange,0.066522,0.10087,0.00671007414,106.4352,121.044,12883.342348799999,1600,1200
train,frame_0696_166.322.jpg,2,Wheel,0.18913,0.243478,0.04604899414,302.608,292.1736,88414.06874880001,1600,1200
train,frame_0696_166.322.jpg,6,Flange,0.09913,0.107826,0.01068879138,158.608,129.3912,20522.4794496,1600,1200
train,frame_0698_166.564.jpg,2,Wheel,0.166957,0.231652,0.038675922964,267.1312,277.9824,74257.77209088,1600,1200
train,frame_0699_166.657.jpg,6,Flange,0.054783,0.106087,0.005811764121,87.6528,127.3044,11158.58711232,1600,1200
train,frame_0699_166.657.jpg,2,Wheel,0.191739,0.227826,0.043683129413999995,306.7824,273.3912,83871.60847488,1600,1200
train,frame_0700_166.752.jpg,2,Wheel,0.176087,0.165565,0.029153844154999997,281.7392,198.678,55975.380777599996,1600,1200
train,frame_0703_167.951.jpg,4,Wrench,0.285826,0.347826,0.09941771427600002,457.32160000000005,417.3912,190882.01140992003,1600,1200
train,frame_0704_168.530.jpg,2,Wheel,0.17087,0.153391,0.026209920169999998,273.392,184.0692,50323.046726399996,1600,1200
train,frame_0704_168.530.jpg,6,Flange,0.062609,0.083826,0.005248262034,100.17439999999999,100.5912,10076.663105279998,1600,1200
train,frame_0705_168.926.jpg,2,Wheel,0.172174,0.19687,0.03389589538,275.47839999999997,236.244,65080.11912959999,1600,1200
train,frame_0706_169.398.jpg,2,Wheel,0.146087,0.201739,0.029471445292999998,233.73919999999998,242.0868,56585.17496256,1600,1200
train,frame_0706_169.398.jpg,0,Bolt,0.097826,0.055652,0.005444212552,156.5216,66.7824,10452.88809984,1600,1200
train,frame_0707_169.504.jpg,0,Bolt,0.09913,0.069565,0.00689597845,158.608,83.47800000000001,13240.278624000002,1600,1200
train,frame_0709_170.963.jpg,3,Wheel Support,0.104348,0.154783,0.016151296484,166.9568,185.7396,31010.489249279995,1600,1200
train,frame_0709_170.963.jpg,3,Wheel Support,0.091304,0.128696,0.011750459584,146.0864,154.4352,22560.88240128,1600,1200
train,frame_0709_170.963.jpg,0,Bolt,0.057391,0.067826,0.0038926019659999995,91.8256,81.3912,7473.795774719999,1600,1200
train,frame_0711_171.185.jpg,0,Bolt,0.044348,0.064348,0.002853705104,70.9568,77.2176,5479.113799680001,1600,1200
train,frame_0719_173.874.jpg,1,Frame,0.594783,0.593391,0.352938879153,951.6528,712.0692,677642.64797376,1600,1200
train,frame_0720_174.226.jpg,1,Frame,0.641739,0.699478,0.448882312242,1026.7823999999998,839.3736,861854.0395046399,1600,1200
train,frame_0721_174.260.jpg,1,Frame,0.657391,0.67687,0.44496824616999997,1051.8256,812.2439999999999,854339.0326463998,1600,1200
train,frame_0726_175.448.jpg,3,Wheel Support,0.169565,0.201739,0.034207873535,271.304,242.0868,65679.1171872,1600,1200
train,frame_0726_175.448.jpg,3,Wheel Support,0.100435,0.208696,0.02096038276,160.696,250.43519999999998,40243.934899199994,1600,1200
train,frame_0726_175.448.jpg,1,Frame,0.686782,0.626087,0.429985282034,1098.8512,751.3044,825571.74150528,1600,1200
train,frame_0727_175.463.jpg,1,Frame,0.657391,0.66087,0.4344499901699999,1051.8256,793.044,834143.9811264,1600,1200
train,frame_0729_176.061.jpg,1,Frame,0.627391,0.655652,0.411350163932,1003.8256,786.7824,789792.3147494401,1600,1200
train,frame_0731_176.306.jpg,2,Wheel,0.097826,0.161739,0.015822279414,156.5216,194.08679999999998,30378.77647488,1600,1200
train,frame_0731_176.306.jpg,2,Wheel,0.135652,0.24,0.03255648,217.04319999999998,288.0,62508.4416,1600,1200
train,frame_0731_176.306.jpg,3,Wheel Support,0.104348,0.201739,0.021051061172,166.9568,242.0868,40418.03745024,1600,1200
train,frame_0731_176.306.jpg,3,Wheel Support,0.122609,0.210435,0.025801224915,196.1744,252.52200000000002,49538.3518368,1600,1200
train,frame_0732_176.348.jpg,3,Wheel Support,0.097826,0.17913,0.017523571380000002,156.5216,214.95600000000002,33645.257049600004,1600,1200
train,frame_0732_176.348.jpg,3,Wheel Support,0.143478,0.194783,0.027947075274,229.5648,233.73960000000002,53658.38452608,1600,1200
train,frame_0732_176.348.jpg,2,Wheel,0.088696,0.158261,0.014037117656,141.9136,189.91320000000002,26951.265899520004,1600,1200
train,frame_0732_176.348.jpg,3,Wheel Support,0.14087,0.186087,0.026214075689999998,225.392,223.30440000000002,50331.0253248,1600,1200
train,frame_0732_176.348.jpg,2,Wheel,0.09,0.135652,0.01220868,144.0,162.7824,23440.6656,1600,1200
train,frame_0732_176.348.jpg,2,Wheel,0.125217,0.231304,0.028963192968,200.3472,277.5648,55609.33049856,1600,1200
train,frame_0738_177.793.jpg,4,Wrench,0.485217,0.212174,0.102950431758,776.3472,254.6088,197664.82897536003,1600,1200
train,frame_0739_177.814.jpg,2,Wheel,0.082174,0.146087,0.012004553138,131.4784,175.3044,23048.742024959996,1600,1200
train,frame_0740_177.844.jpg,4,Wrench,0.47087,0.17913,0.0843469431,753.392,214.95600000000002,161946.13075200003,1600,1200
train,frame_0740_177.844.jpg,2,Wheel,0.067826,0.149565,0.01014439569,108.52159999999999,179.478,19477.239724799998,1600,1200
train,frame_0747_179.817.jpg,2,Wheel,0.206087,0.238261,0.049102494707,329.7392,285.9132,94276.78983744,1600,1200
train,frame_0747_179.817.jpg,2,Wheel,0.073043,0.142609,0.010416589187000001,116.8688,171.13080000000002,19999.851239040003,1600,1200
train,frame_0747_179.817.jpg,3,Wheel Support,0.101739,0.158261,0.016101315879,162.7824,189.91320000000002,30914.526487680003,1600,1200
train,frame_0747_179.817.jpg,3,Wheel Support,0.08087,0.128696,0.01040764552,129.392,154.4352,19982.6793984,1600,1200
train,frame_0747_179.817.jpg,1,Frame,0.542609,0.474783,0.257621528847,868.1744,569.7396,494633.33538624,1600,1200
train,frame_0748_180.080.jpg,1,Frame,0.567391,0.511304,0.290109287864,907.8256,613.5648,557009.83269888,1600,1200
train,frame_0749_180.779.jpg,1,Frame,0.623478,0.537739,0.335268436242,997.5648,645.2868,643715.39758464,1600,1200
train,frame_0749_180.779.jpg,6,Flange,0.057391,0.102609,0.005888833119,91.8256,123.13080000000001,11306.55958848,1600,1200
train,frame_0749_180.779.jpg,3,Wheel Support,0.091304,0.17913,0.016355285520000002,146.0864,214.95600000000002,31402.148198400002,1600,1200
train,frame_0749_180.779.jpg,3,Wheel Support,0.095217,0.144348,0.013744383516,152.3472,173.2176,26389.21635072,1600,1200
train,frame_0749_180.779.jpg,2,Wheel,0.096522,0.118261,0.011414788242,154.4352,141.91320000000002,21916.393424640002,1600,1200
train,frame_0749_180.779.jpg,2,Wheel,0.084783,0.139478,0.011825363273999998,135.65279999999998,167.37359999999998,22704.697486079996,1600,1200
train,frame_0750_180.962.jpg,3,Wheel Support,0.100435,0.177391,0.017816265084999998,160.696,212.86919999999998,34207.228963199996,1600,1200
train,frame_0750_180.962.jpg,2,Wheel,0.105652,0.114783,0.012127053515999998,169.04319999999998,137.7396,23283.942750719998,1600,1200
train,frame_0750_180.962.jpg,2,Wheel,0.187826,0.25913,0.048671351380000005,300.5216,310.956,93448.9946496,1600,1200
train,frame_0750_180.962.jpg,6,Flange,0.054783,0.090435,0.004954300605,87.6528,108.522,9512.2571616,1600,1200
train,frame_0762_183.352.jpg,2,Wheel,0.093913,0.151304,0.014209412551999999,150.2608,181.5648,27282.072099839996,1600,1200
train,frame_0762_183.352.jpg,6,Flange,0.049565,0.076522,0.00379281293,79.304,91.8264,7282.200825600001,1600,1200
train,frame_0762_183.352.jpg,0,Bolt,0.096522,0.073043,0.0070502564459999995,154.4352,87.6516,13536.49237632,1600,1200
train,frame_0763_183.377.jpg,0,Bolt,0.100435,0.055652,0.00558940862,160.696,66.7824,10731.664550399999,1600,1200
train,frame_0764_183.496.jpg,0,Bolt,0.092609,0.053913,0.004992829017,148.1744,64.6956,9586.23171264,1600,1200
train,frame_0766_184.516.jpg,5,Box,0.226957,0.377391,0.08565152918699999,363.1312,452.8692,164450.93603903998,1600,1200
train,frame_0766_184.516.jpg,2,Wheel,0.086087,0.154783,0.013324804120999999,137.73919999999998,185.7396,25583.623912319996,1600,1200
train,frame_0770_185.143.jpg,6,Flange,0.049565,0.05913,0.00293077845,79.304,70.956,5627.094624,1600,1200
train,frame_0770_185.143.jpg,6,Flange,0.049565,0.066087,0.003275602155,79.304,79.30440000000002,6289.156137600002,1600,1200
train,frame_0770_185.143.jpg,6,Flange,0.05087,0.06087,0.0030964569,81.392,73.044,5945.1972479999995,1600,1200
train,frame_0770_185.143.jpg,6,Flange,0.044348,0.064348,0.002853705104,70.9568,77.2176,5479.113799680001,1600,1200
train,frame_0772_185.373.jpg,2,Wheel,0.092609,0.161739,0.014978487051,148.1744,194.08679999999998,28758.695137919996,1600,1200
train,frame_0772_185.373.jpg,0,Bolt,0.027391,0.090435,0.002477105085,43.825599999999994,108.522,4756.0417632,1600,1200
train,frame_0772_185.373.jpg,6,Flange,0.040435,0.074783,0.003023850605,64.696,89.7396,5805.7931616,1600,1200
train,frame_0772_185.373.jpg,6,Flange,0.046957,0.067826,0.003184905482,75.13119999999999,81.3912,6115.018525439999,1600,1200
train,frame_0772_185.373.jpg,6,Flange,0.053478,0.069565,0.00372019707,85.56479999999999,83.47800000000001,7142.7783744,1600,1200
train,frame_0772_185.373.jpg,6,Flange,0.048261,0.067826,0.003273350586,77.2176,81.3912,6284.83312512,1600,1200
train,frame_0772_185.373.jpg,2,Wheel,0.088696,0.151304,0.013420059584,141.9136,181.5648,25766.514401279997,1600,1200
train,frame_0772_185.373.jpg,3,Wheel Support,0.091304,0.16,0.014608639999999999,146.0864,192.0,28048.588799999998,1600,1200
train,frame_0773_185.411.jpg,5,Box,0.18913,0.273043,0.05164062259,302.608,327.6516,99149.9953728,1600,1200
train,frame_0774_185.631.jpg,5,Box,0.169565,0.28,0.047478200000000005,271.304,336.00000000000006,91158.144,1600,1200
train,frame_0775_185.710.jpg,5,Box,0.191739,0.32,0.06135648,306.7824,384.0,117804.44159999999,1600,1200
train,frame_0775_185.710.jpg,5,Box,0.112174,0.278261,0.031213649413999997,179.4784,333.91319999999996,59930.206874879994,1600,1200
train,frame_0780_186.336.jpg,5,Box,0.181304,0.297391,0.053918177864,290.08639999999997,356.86920000000003,103522.90149888,1600,1200
train,frame_0781_186.692.jpg,2,Wheel,0.105652,0.158261,0.016720591172,169.04319999999998,189.91320000000002,32103.53505024,1600,1200
train,frame_0784_187.313.jpg,0,Bolt,0.078261,0.046957,0.003674901777,125.21759999999999,56.3484,7055.811411839999,1600,1200
train,frame_0784_187.313.jpg,0,Bolt,0.023478,0.09913,0.00232737414,37.5648,118.95599999999999,4468.558348799999,1600,1200
train,frame_0785_187.687.jpg,0,Bolt,0.033913,0.097391,0.003302820983,54.260799999999996,116.8692,6341.41628736,1600,1200
train,frame_0786_187.916.jpg,0,Bolt,0.06913,0.031304,0.00216404552,110.60799999999999,37.5648,4154.967398399999,1600,1200
train,frame_0786_187.916.jpg,0,Bolt,0.024783,0.107826,0.002672251758,39.6528,129.3912,5130.723375359999,1600,1200
train,frame_0788_188.134.jpg,2,Wheel,0.122609,0.182609,0.022389506881,196.1744,219.1308,42987.85321152,1600,1200
train,frame_0788_188.134.jpg,2,Wheel,0.09,0.137391,0.01236519,144.0,164.8692,23741.164800000002,1600,1200
train,frame_0788_188.134.jpg,3,Wheel Support,0.106957,0.123478,0.013206836446,171.1312,148.1736,25357.12597632,1600,1200
train,frame_0788_188.134.jpg,3,Wheel Support,0.18913,0.13913,0.0263136569,302.608,166.95600000000002,50522.22124800001,1600,1200
train,frame_0789_188.511.jpg,3,Wheel Support,0.185217,0.142608,0.026413425936,296.3472,171.1296,50713.77779712,1600,1200
train,frame_0794_190.213.jpg,4,Wrench,0.589565,0.252174,0.14867296431000002,943.304,302.60880000000003,285452.0914752,1600,1200
train,frame_0794_190.213.jpg,0,Bolt,0.070435,0.050435,0.003552389225,112.696,60.522,6820.587312,1600,1200
train,frame_0794_190.213.jpg,0,Bolt,0.023478,0.090435,0.00212323293,37.5648,108.522,4076.6072256,1600,1200
train,frame_0794_190.213.jpg,2,Wheel,0.095217,0.161739,0.015400302363,152.3472,194.08679999999998,29568.580536959995,1600,1200
train,frame_0795_190.275.jpg,2,Wheel,0.078261,0.10087,0.00789418707,125.21759999999999,121.044,15156.839174399998,1600,1200
train,frame_0795_190.275.jpg,2,Wheel,0.103043,0.146087,0.015053242740999999,164.8688,175.3044,28902.226062719998,1600,1200
train,frame_0795_190.275.jpg,2,Wheel,0.091304,0.14087,0.01286199448,146.0864,169.04399999999998,24695.029401599997,1600,1200
train,frame_0795_190.275.jpg,6,Flange,0.041739,0.052174,0.0021776905859999997,66.7824,62.608799999999995,4181.165925119999,1600,1200
train,frame_0804_224.398.jpg,2,Wheel,0.106957,0.154783,0.016555125331,171.1312,185.7396,31785.840635520002,1600,1200
train,frame_0804_224.398.jpg,0,Bolt,0.082174,0.064348,0.005287732552,131.4784,77.2176,10152.44649984,1600,1200
train,frame_0804_224.398.jpg,2,Wheel,0.082174,0.182609,0.015005711965999998,131.4784,219.1308,28810.96697472,1600,1200
train,frame_0804_224.398.jpg,10,Washer,0.02087,0.029565,0.00061702155,33.391999999999996,35.478,1184.681376,1600,1200
train,frame_0804_224.398.jpg,10,Washer,0.019565,0.029565,0.000578439225,31.304,35.478,1110.603312,1600,1200
train,frame_0804_224.398.jpg,10,Washer,0.02087,0.024348,0.0005081427600000001,33.391999999999996,29.2176,975.6340991999999,1600,1200
train,frame_0804_224.398.jpg,10,Washer,0.026087,0.027826,0.000725896862,41.7392,33.3912,1393.7219750399997,1600,1200
train,frame_0804_224.398.jpg,10,Washer,0.016957,0.022609,0.000383380813,27.1312,27.1308,736.09116096,1600,1200
train,frame_0804_224.398.jpg,5,Box,0.168261,0.250435,0.042138443535,269.2176,300.52200000000005,80905.81158720002,1600,1200
train,frame_0804_224.398.jpg,5,Box,0.161739,0.276522,0.044724391758,258.7824,331.8264,85870.83217535999,1600,1200
train,frame_0804_224.398.jpg,5,Box,0.211478,0.377391,0.079809893898,338.3648,452.8692,153234.99628416,1600,1200
train,frame_0806_224.434.jpg,6,Flange,0.027391,0.045217,0.001238538847,43.825599999999994,54.2604,2377.9945862399995,1600,1200
train,frame_0806_224.434.jpg,0,Bolt,0.086087,0.069565,0.0059886421549999996,137.73919999999998,83.47800000000001,11498.192937599999,1600,1200
train,frame_0806_224.434.jpg,2,Wheel,0.066522,0.182609,0.012147515897999998,106.4352,219.1308,23323.230524159997,1600,1200
train,frame_0806_224.434.jpg,3,Wheel Support,0.113478,0.187826,0.021314118828,181.5648,225.3912,40923.108149759995,1600,1200
train,frame_0806_224.434.jpg,5,Box,0.18,0.26087,0.046956599999999994,288.0,313.044,90156.67199999999,1600,1200
train,frame_0806_224.434.jpg,5,Box,0.190608,0.365217,0.069613281936,304.9728,438.2604,133657.50131712,1600,1200
train,frame_0806_224.434.jpg,5,Box,0.176087,0.250435,0.044098347845000004,281.7392,300.52200000000005,84668.82786240001,1600,1200
train,frame_0812_225.567.jpg,2,Wheel,0.079565,0.224348,0.01785024862,127.304,269.2176,34272.477350400004,1600,1200
train,frame_0812_225.567.jpg,2,Wheel,0.113478,0.170435,0.01934062293,181.5648,204.522,37133.9960256,1600,1200
train,frame_0812_225.567.jpg,6,Flange,0.032609,0.078261,0.002552012949,52.1744,93.9132,4899.86486208,1600,1200
train,frame_0812_225.567.jpg,0,Bolt,0.088696,0.050435,0.00447338276,141.9136,60.522,8588.8948992,1600,1200
train,frame_0812_225.567.jpg,6,Flange,0.044522,0.085217,0.003794031274,71.23519999999999,102.2604,7284.540046079999,1600,1200
train,frame_0812_225.567.jpg,6,Flange,0.054783,0.071304,0.003906247032,87.6528,85.5648,7499.9943014400005,1600,1200
train,frame_0812_225.567.jpg,6,Flange,0.037826,0.064348,0.002434027448,60.5216,77.2176,4673.33270016,1600,1200
train,frame_0812_225.567.jpg,6,Flange,0.044348,0.057391,0.002545176068,70.9568,68.86919999999999,4886.7380505599995,1600,1200
train,frame_0812_225.567.jpg,10,Washer,0.023478,0.033043,0.000775783554,37.5648,39.6516,1489.50442368,1600,1200
train,frame_0812_225.567.jpg,10,Washer,0.02087,0.026087,0.00054443569,33.391999999999996,31.304399999999998,1045.3165247999998,1600,1200
train,frame_0812_225.567.jpg,10,Washer,0.023478,0.027826,0.000653298828,37.5648,33.3912,1254.3337497599998,1600,1200
train,frame_0812_225.567.jpg,10,Washer,0.023478,0.029565,0.0006941270699999999,37.5648,35.478,1332.7239744,1600,1200
train,frame_0813_225.698.jpg,10,Washer,0.027391,0.033043,0.0009050808130000001,43.825599999999994,39.6516,1737.7551609599998,1600,1200
train,frame_0816_226.656.jpg,6,Flange,0.041913,0.076522,0.003207266586,67.0608,91.8264,6157.95184512,1600,1200
train,frame_0816_226.656.jpg,6,Flange,0.053478,0.05913,0.00316215414,85.56479999999999,70.956,6071.3359488,1600,1200
train,frame_0816_226.656.jpg,6,Flange,0.044348,0.053913,0.002390933724,70.9568,64.6956,4590.59275008,1600,1200
train,frame_0816_226.656.jpg,6,Flange,0.046957,0.06087,0.00285827259,75.13119999999999,73.044,5487.883372799999,1600,1200
train,frame_0816_226.656.jpg,2,Wheel,0.078261,0.187826,0.014699450586,125.21759999999999,225.3912,28222.945125119997,1600,1200
train,frame_0826_228.615.jpg,7,Nut,0.019565,0.041739,0.000816623535,31.304,50.0868,1567.9171871999997,1600,1200
train,frame_0826_228.615.jpg,7,Nut,0.018261,0.033043,0.0006033982230000001,29.217599999999997,39.6516,1158.52458816,1600,1200
train,frame_0826_228.615.jpg,7,Nut,0.018261,0.031304,0.000571642344,29.217599999999997,37.5648,1097.5533004799997,1600,1200
train,frame_0826_228.615.jpg,7,Nut,0.016957,0.038261,0.0006487917770000001,27.1312,45.9132,1245.68021184,1600,1200
train,frame_0826_228.615.jpg,7,Nut,0.026087,0.029565,0.000771262155,41.7392,35.478,1480.8233376,1600,1200
train,frame_0826_228.615.jpg,7,Nut,0.022174,0.026087,0.0005784531379999999,35.4784,31.304399999999998,1110.63002496,1600,1200
train,frame_0826_228.615.jpg,2,Wheel,0.146087,0.212174,0.030995863138,233.73919999999998,254.6088,59512.05722495999,1600,1200
train,frame_0828_229.658.jpg,2,Wheel,0.105652,0.2,0.0211304,169.04319999999998,240.0,40570.367999999995,1600,1200
train,frame_0828_229.658.jpg,10,Washer,0.027391,0.041739,0.001143272949,43.825599999999994,50.0868,2195.0840620799995,1600,1200
train,frame_0836_231.822.jpg,7,Nut,0.02087,0.029565,0.00061702155,33.391999999999996,35.478,1184.681376,1600,1200
train,frame_0836_231.822.jpg,7,Nut,0.027391,0.027826,0.000762181966,43.825599999999994,33.3912,1463.3893747199998,1600,1200
train,frame_0836_231.822.jpg,7,Nut,0.013043,0.027826,0.000362934518,20.8688,33.3912,696.8342745599999,1600,1200
train,frame_0836_231.822.jpg,7,Nut,0.023478,0.034783,0.000816635274,37.5648,41.7396,1567.9397260800001,1600,1200
train,frame_0836_231.822.jpg,7,Nut,0.014348,0.022609,0.000324393932,22.9568,27.1308,622.83634944,1600,1200
train,frame_0836_231.822.jpg,3,Wheel Support,0.083478,0.132174,0.011033621172000001,133.5648,158.60880000000003,21184.552650240003,1600,1200
train,frame_0836_231.822.jpg,2,Wheel,0.088696,0.102609,0.009101007864,141.9136,123.13080000000001,17473.93509888,1600,1200
train,frame_0836_231.822.jpg,2,Wheel,0.104348,0.193043,0.020143650963999997,166.9568,231.6516,38675.809850879996,1600,1200
train,frame_0850_235.542.jpg,7,Nut,0.019565,0.027826,0.00054441569,31.304,33.3912,1045.2781248,1600,1200
train,frame_0850_235.542.jpg,7,Nut,0.023478,0.031304,0.000734955312,37.5648,37.5648,1411.11419904,1600,1200
train,frame_0850_235.542.jpg,10,Washer,0.018261,0.041739,0.000762195879,29.217599999999997,50.0868,1463.4160876799997,1600,1200
train,frame_0850_235.542.jpg,2,Wheel,0.092609,0.201739,0.018682847051,148.1744,242.0868,35871.06633792,1600,1200
train,frame_0850_235.542.jpg,2,Wheel,0.088696,0.126957,0.011260578071999998,141.9136,152.34839999999997,21620.309898239997,1600,1200
train,frame_0854_237.251.jpg,5,Box,0.187826,0.257391,0.048344721965999995,300.5216,308.8692,92821.86617471998,1600,1200
train,frame_0855_237.252.jpg,5,Box,0.193043,0.286957,0.055395040151000004,308.86879999999996,344.3484,106358.47708992,1600,1200
train,frame_0857_238.577.jpg,2,Wheel,0.08087,0.13913,0.0112514431,129.392,166.95600000000002,21602.770752,1600,1200
train,frame_0857_238.577.jpg,2,Wheel,0.073043,0.114783,0.008384094669,116.8688,137.7396,16097.461764479998,1600,1200
train,frame_0858_239.076.jpg,6,Flange,0.037826,0.052174,0.0019735337239999997,60.5216,62.608799999999995,3789.1847500799995,1600,1200
